case_id,channel,seed,snr_db,trials,metric,value,reported_value,config,log
pdsch_dmrs_64qam_mmse,PDSCH,12345,0.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,5.0,200,ber,0.2586,2.5860e-01,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,5.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,10.0,200,ber,0.18375,1.8375e-01,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,10.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,15.0,200,ber,0.0016667,1.6667e-03,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,15.0,200,bler,0.07,0.0700,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,20.0,200,ber,0.0,0.0000e+00,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,20.0,200,bler,0.0,0.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,-10.0,200,ber,0.47445,4.7445e-01,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,-10.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,-5.0,200,ber,0.43262,4.3262e-01,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,-5.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,0.0,200,ber,0.35058,3.5058e-01,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,67890,0.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed67890.cfg,logs/pdsch_dmrs_64qam_mmse_seed67890.txt
